status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150657515494999,"Quote of the Day: ""Where are the eyes in an autonomous vehicle?""
 — John Lee, a University of Wisconsin professor and expert in driver safety on the Google self-driving car and concerns that it can’t interact with other drivers by making eye contact.",Google’s Driverless Cars Run Into Problem: Cars With Drivers,link,http://nyti.ms/1KDM9Im,2015-09-02 07:55:00,594,49,141
5281959998_10150657506409999,Stephen Colbert is preparing for his greatest trick yet.,"Stephen Colbert, the Late Night Hope",link,http://nyti.ms/1ihRwld,2015-09-02 07:26:31,9278,201,893
5281959998_10150657360359999,"“I think there is both a perception and a reality problem,” Mayor Bill de Blasio said, no longer contesting the idea that street homelessness had risen.","After Playing Down a Homeless Crisis, de Blasio Changes Course",link,http://nyti.ms/1hwWJF3,2015-09-02 06:55:00,406,46,62
5281959998_10150657363084999,Three researchers estimated that the tightening of border enforcement since 1986 actually added 4 million people to the population of immigrants living illegally in the United States in 2010.,Donald Trump’s Shaky Grasp of the Immigration Situation,link,http://nyti.ms/1hwXbDl,2015-09-02 04:55:01,1323,278,273
5281959998_10150657359034999,"Like Donald J. Trump, Dr. Ben Carson has never held elected office, but polls suggest that voters are responding to his low-key style.","A Fellow Outsider, Ben Carson Rivals Donald Trump in Polls, if Not in Pomp",link,http://nyti.ms/1hwWtGk,2015-09-02 04:55:00,311,87,33
5281959998_10150657357964999,"""The failure to replicate is not a cause for alarm; in fact, it is a normal part of how science works,"" Lisa Feldman Barrett writes in The New York Times Opinion.",Psychology Is Not in Crisis,link,http://nyti.ms/1hwWj1u,2015-09-02 03:55:00,838,108,266
5281959998_10150657357009999,4-year-old Zain kept silent to avoid detection even though his leg had been sliced open by razor wire at the Hungarian border.,"Sneaking Across the Border to Hungary, 4-Year-Old Zain ‘Was a Real Hero’",video,http://nyti.ms/1hwW7iS,2015-09-02 02:55:00,1879,202,347
5281959998_10150657048494999,"Chirpy bubble-gum harmonies bop across the desolate Demilitarized Zone. “Look at me, I’m your genie, your dream, your genie.” It's what might be called the Hello Kitty offensive.","To Jar North, South Korea Used a Pop-Music Barrage",link,http://nyti.ms/1NLeVbF,2015-09-02 01:55:00,1297,124,267
5281959998_10150657340719999,The rare plants are so popular that they’re requiring crowd control.,"Explaining the Strange, Stinky Appeal of the ‘Corpse Flower’",link,http://nyti.ms/1hwTwp2,2015-09-02 00:55:00,891,72,208
5281959998_10150657354224999,"Instead of demanding that companies pay carnival workers more, labor advocates say the union assured employers they would not have to do so.",Union Accused of Betraying Migrant Carnival Workers,link,http://nyti.ms/1hwVsOx,2015-09-02 00:25:00,229,27,50
5281959998_10150657337734999,"San Antonio officials voted to finance additional body cameras for deputies in the field, as federal authorities opened an investigation into a shooting of a Hispanic man by sheriff's deputies.","After a Killing, Body Cameras Are Expanded in San Antonio",link,http://nyti.ms/1hwStpg,2015-09-01 23:55:00,487,123,77
5281959998_10150657348214999,"Baylor University, a Baptist school that professes to adhere to Christian principles, appears to have sheltered football player Sam Ukwuachu because he might be able to help the team win a few games, Joe Nocera writes in The New York Times Opinion.","Baylor, Football and the Rape Case of Sam Ukwuachu",link,http://nyti.ms/1hwTEoz,2015-09-01 23:25:01,1069,125,264
5281959998_10150657333724999,"Angered by late-arriving fans, bothered by the lights and flummoxed by Andy Murray's defensive prowess, Nick Kyrgios began to unravel at the US Open Tennis Championships. Quickly.","Fans, Lights and Andy Murray Beat Nick Kyrgios at U.S. Open",link,http://nyti.ms/1hwS5H6,2015-09-01 23:01:09,799,108,60
5281959998_10150657332799999,"On the most basic, crucial level, the premiere of ""Narcos"" is a resounding success, a fleet and deftly orchestrated hour that sets the table without breaking any plates.",'Narcos' Episode 1 Recap: Meet Pablo Escobar,link,http://nyti.ms/1NMSYIu,2015-09-01 22:43:00,4252,314,586
5281959998_10150657319149999,"Using helicopters and dogs, Illinois authorities conducted a sprawling manhunt for 3 people suspected in the fatal shooting of a police lieutenant.",Manhunt for 3 Suspects in Fox Lake Shooting of Police Officer,link,http://nyti.ms/1hwPBsp,2015-09-01 22:25:00,298,18,42
5281959998_10150657283249999,"“The United States is currently going through this debate between the meaning of various Confederate and other national symbols, which is being argued through the lens of heritage versus hurt.”",Historical Symbols in Midst of a ‘Purge Moment’,link,http://nyti.ms/1hwJuo4,2015-09-01 21:55:01,517,145,85
5281959998_10150657302259999,Donald Young’s first-round match was a master class in mental fortitude as he defeated Gilles Simon at the US Open Tennis Championships.,Donald Young Comes From Behind by Not Looking Back,link,http://nyti.ms/1hwM9Ox,2015-09-01 21:44:36,1245,16,133
5281959998_10150657272684999,"President Barack Obama, in bucket-list mode, hiked alone in Alaska, where he has come to talk about climate change.

“How’s this?” he marveled as he surveyed the terrain on a cloudless day. “Beats being in the office.” Read more here: http://nyti.ms/1hwJ5BR

Photo: Doug Mills/The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150657272684999/?type=3,2015-09-01 21:25:01,10595,484,418
5281959998_10150657250629999,"“I didn’t want to make a film about criminals who happen to have a human side,” said Scott Cooper, director of ""Black Mass,"" starring Johnny Depp. “I wanted to make a film about humans who just happen to be criminals.”","In ‘Black Mass,’ Whitey Bulger Acquires a Glimmer of Humanity",link,http://nyti.ms/1KFGzVO,2015-09-01 20:55:01,1531,83,185
5281959998_10150657241269999,"After Kim Davis ignited a firestorm over same-sex marriage, she was hailed and berated, with some accusing her of hypocrisy and citing her family history, which includes four marriages.","Kentucky Clerk, a Local Fixture, Suddenly Becomes a National Symbol",link,http://nyti.ms/1KFEeKn,2015-09-01 20:25:01,1452,926,355
5281959998_10150657214354999,It's no secret that the American men have gone in reverse since Andy Roddick won the US Open Tennis Championships in 2003.,Making American Men’s Game Great Again: Ideas?,link,http://nyti.ms/1N8AC5F,2015-09-01 19:55:00,244,52,16
5281959998_10150657171014999,De Gaulle. Churchill. Yves Saint Laurent. All were repeat customers of a family business known for its white shirts.,Not Just Any White Shirt,link,http://www.nytimes.com/2015/09/01/t-magazine/charvet-french-shirts.html?smid=fb-nytimes&smtyp=cur,2015-09-01 19:25:01,1183,32,222
5281959998_10150657167059999,Sonia Manzano’s new memoir is a chronicle of her journey from an impoverished childhood amid domestic violence to adulthood.,"Maria on ‘Sesame Street,’ Sonia Manzano, Tells of Her Own Childhood",link,http://nyti.ms/1hwgxbE,2015-09-01 19:10:01,3250,30,665
5281959998_10150657198039999,"“We’ll develop messaging with the help of N.F.L. consultant to ensure that we are telling a dramatic story and not kicking the hornet’s nest,” Dwight Caines, a Sony Pictures executive wrote in an email.","Makers of Sony’s ‘Concussion’ Film Tried to Avoid Angering N.F.L., Emails Show",link,http://nyti.ms/1ihaW9R,2015-09-01 18:55:01,886,113,252
5281959998_10150657036539999,"Los Angeles is now throwing itself into a contest alongside Paris, Rome, Hamburg and Budapest.",Los Angeles Moves Ahead With Bid to Host 2024 Olympics,link,http://nyti.ms/1JK6LO5,2015-09-01 18:25:00,1055,98,122
5281959998_10150657006974999,Carmelo Anthony is VICE's newest teammate.,Vice Media Lands Carmelo Anthony for New Sports Channel,link,http://nyti.ms/1L1KeJd,2015-09-01 18:18:54,806,22,41
5281959998_10150657042779999,Here's what you want for dessert tonight. (via The New York Times Food),Lost-and-Found Lemon Poundcake Recipe,link,http://nyti.ms/1hS3FNP,2015-09-01 17:57:28,444,16,176
5281959998_10150657149394999,"Politics Alert: CNN announced it would amend the criteria for picking candidates for the next GOP debate, a move that effectively helps candidates who have moved up in the polls — chiefly Carly Fiorina.","CNN Alters Debate Criteria, Which Could Help Carly Fiorina",link,http://nyti.ms/1hwcvQG,2015-09-01 17:25:01,437,77,47
5281959998_10150657017134999,"The last taping of ""The Daily Show."" A New York Mets game. If good things come to those who wait, then New Yorkers will be handsomely rewarded.

What are some lines you've stood in that were worth the wait?",The Wait,link,http://nyti.ms/1hvMr8j,2015-09-01 17:15:01,48,18,5
5281959998_10150657027144999,"Kim Davis, the defiant Kentucky county clerk who responded to the Supreme Court’s June ruling legalizing same-sex marriage by refusing to issue marriage licenses to anyone, ""has no right, constitutional or otherwise, to refuse to do the job Kentucky pays her to do."" Read on in The New York Times Opinion.",God vs. the Constitution in Kentucky,link,http://nyti.ms/1NVZZ9M,2015-09-01 16:55:01,4518,1469,1014
5281959998_10150657113634999,This tool allows users to do something that many people can do without a second thought. Can you guess what it's for? http://nyti.ms/1KpFDGu,The New York Times - Science,photo,https://www.facebook.com/nytimesscience/photos/a.140918325988202.37854.105307012882667/915988471814513/?type=3,2015-09-01 16:37:57,213,42,0
5281959998_10150657031574999,"It was intended to provide relief from the summer heat in Poland. But instead, a suspended hose that sprays visitors to Auschwitz with a fine mist is reminding some of the concentration camp’s grim history.","At Auschwitz, Mist to Cool Visitors Is a Grim Reminder to Some",link,http://nyti.ms/1KEza96,2015-09-01 16:15:02,987,281,313
5281959998_10150657007889999,"From instagram.com/nytimes: The sun set at the US Open Tennis Championships in Queens yesterday. 

Photo: Chang W. Lee/The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150657007889999/?type=3,2015-09-01 15:57:58,3824,32,103
5281959998_10150657018999999,More than 100 students in Missouri staged a walk-out after a transgender student was allowed to use the girls’ facilities.,Teenagers Protest a Transgender Student’s Use of the Girls’ Bathroom,link,http://nyti.ms/1fTChxc,2015-09-01 15:39:17,3199,2149,1106
5281959998_10150657002874999,A research team that uses undercover investigators put presidential campaigns on notice: it will be stepping up its stalking. (via The New York Times Politics and Washington),"James O'Keefe, a Political Sleuth, to Stalk Campaigns for Wrongdoing",link,http://nyti.ms/1Ewi9N8,2015-09-01 15:17:37,229,94,35
5281959998_10150657041249999,Breaking News: U.S. markets dive nearly 3%. The jarring volatility over the last few weeks was in part caused by fears of an economic crunch in China.,U.S. Markets Dive Amid Worries About China,link,http://nyti.ms/1JK7kYm,2015-09-01 15:13:17,321,40,54
5281959998_10150657001639999,Some corners of corporate America have a new message for new parents: Put down that laptop and pick up your baby instead.,"Big Leaps for Parental Leave, if Workers Actually Take It",link,http://nyti.ms/1XcBlWx,2015-09-01 14:55:36,1971,41,273
5281959998_10150657000044999,"When this NASA - National Aeronautics and Space Administration logo was unveiled, many hated it — too sterile, too much Spock and not enough Captain Kirk.",$79 for an Out-of-Date Book About a Modern NASA Logo,link,http://nyti.ms/1Ewh5Jh,2015-09-01 14:40:58,660,40,115
5281959998_10150657004934999,The authorities in the small suburb in Illinois asked residents to remain indoors Tuesday as they sought 3 people believed to be responsible for shooting a police officer that morning.,Police Search for 3 Men After Officer Is Shot in Illinois Suburb,link,http://nyti.ms/1N0Ffgh,2015-09-01 14:18:02,417,85,72
5281959998_10150656987259999,"“I am mortified to have caused offence,"" Anthony Horowitz posted to Twitter after he said Idris Elba was ""too street"" to play James Bond.",Author Apologizes for Saying Idris Elba Is 'Too Street' to Play James Bond,link,http://nyti.ms/1JA9Lvm,2015-09-01 13:56:21,1567,777,538
5281959998_10150656913774999,"Security forces have arrested a man they believe planted the bomb that killed 20 people in Bangkok two weeks ago. But in an investigation that has been criticized for a number of false leads, the police said that they had minimal evidence to substantiate their suspicions.",Bangkok Shrine Bombing Investigation Yields Second Arrest,link,http://nyti.ms/1JvN6hw,2015-09-01 13:35:01,275,8,38
